F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
,14,1,14,0,60,56,,1,4,0,1,0,1,,,,,
,9,0,9,0,54,38,,1,16,16,0,0,0,,,,,
,21,0,21,0,84,84,,0,0,0,0,0,0,,,,,
,24,0,24,0,113,113,,1,0,0,0,0,0,,,,,
,17,3,17,0,76,72,,6,4,0,0,0,3,,,,,
,24,3,24,0,104,100,,1,4,0,0,1,3,,,,,
,8,0,8,0,51,51,,4,0,0,0,0,0,,,,,
,21,0,21,0,106,102,,2,4,2,0,0,0,,,,,
,8,0,8,0,49,49,,1,0,0,0,0,0,,,,,
,11,0,11,0,56,53,,1,3,3,0,0,0,,,,,
,15,0,15,0,83,83,,1,0,0,0,0,0,,,,,
,15,0,15,0,69,64,,64,5,0,0,0,0,,,,,
,25,0,25,0,115,114,,1,1,0,0,0,0,,,,,
,13,0,13,2,63,61,,1,0,0,0,0,0,,,,,
,21,0,21,0,89,89,,1,0,0,0,0,0,,,,,
,18,0,18,0,80,80,,18,0,0,0,0,0,,,,,
,23,0,23,0,101,101,,1,0,0,0,0,0,,,,,
,23,0,23,0,99,99,,8,0,0,0,0,0,,,,,
,26,1,26,0,108,104,,1,4,0,1,0,1,,,,,
,23,0,23,0,90,90,,0,0,0,0,0,0,,,,,
,13,0,13,1,66,64,,10,1,0,0,0,0,,,,,
,26,0,26,0,111,104,,0,7,2,1,0,0,,,,,
,24,0,24,0,105,104,,1,1,1,0,0,0,,,,,
,27,0,27,0,106,102,,0,4,1,1,0,0,,,,,
,22,0,22,0,109,106,,0,3,2,0,0,0,,,,,
,23,1,23,0,91,89,,1,2,0,0,0,1,,,,,
,23,0,23,0,100,96,,0,4,0,0,1,0,,,,,
,17,0,17,0,73,72,,11,1,0,0,0,0,,,,,
,27,1,27,0,100,98,,1,2,1,0,0,1,,,,,
,20,1,20,0,94,89,,1,5,0,1,0,1,,,,,
,16,0,16,0,75,71,,0,4,1,1,0,0,,,,,
,31,1,31,0,107,103,,1,4,0,1,0,1,,,,,
,26,0,26,0,104,104,,0,0,0,0,0,0,,,,,
,16,0,16,0,72,71,,0,1,1,0,0,0,,,,,
,20,0,20,0,83,82,,0,1,1,0,0,0,,,,,
,14,0,14,0,64,59,,1,5,5,0,0,0,,,,,
,20,0,20,0,86,85,,0,1,0,0,0,0,,,,,
,13,0,13,0,65,65,,0,0,0,0,0,0,,,,,
,12,0,12,0,53,53,,0,0,0,0,0,0,,,,,
,11,0,11,0,63,57,,2,6,0,0,2,0,,,,,
,4,0,4,0,13,12,,1,1,0,0,0,0,,,,,
,1,0,1,0,5,4,,1,1,0,0,0,0,,,,,
,1,0,1,0,5,4,,1,1,0,0,0,0,,,,,
,2,0,2,0,4,2,,1,2,0,0,0,0,,,,,
,8,1,8,0,66,65,,42,1,0,0,0,1,,,,,
,9,0,9,0,54,54,,1,0,0,0,0,0,,,,,
,11,0,11,1,47,46,,1,0,0,0,0,0,,,,,
,20,0,20,3,101,98,,1,0,0,0,0,0,,,,,
,13,1,13,2,58,54,,2,2,0,0,0,1,,,,,
,17,0,17,3,77,73,,1,1,0,0,0,0,,,,,
,19,0,19,0,79,73,,2,6,0,1,0,0,,,,,
,10,0,10,0,54,48,,1,6,0,1,0,0,,,,,
,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,
,8,0,8,0,48,47,,1,1,0,0,0,0,,,,,
,13,0,13,0,59,59,,3,0,0,0,0,0,,,,,
,12,0,12,2,64,62,,2,0,0,0,0,0,,,,,
,11,0,11,0,51,51,,1,0,0,0,0,0,,,,,
,12,0,12,0,60,58,,1,2,0,0,0,0,,,,,
,28,0,28,1,147,142,,3,4,0,1,0,0,,,,,
,13,0,13,0,58,58,,0,0,0,0,0,0,,,,,
,35,0,35,0,146,144,,1,2,0,0,2,0,,,,,
,13,0,13,0,67,67,,0,0,0,0,0,0,,,,,
,9,0,9,0,59,58,,1,1,0,0,0,0,,,,,
,12,0,12,1,54,49,,1,4,0,0,2,0,,,,,
,3,0,3,0,9,7,,1,2,0,0,1,0,,,,,
,11,0,11,1,44,41,,0,2,0,0,1,0,,,,,
,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,
,16,0,16,0,59,57,,1,2,0,1,0,0,,,,,
,6,0,6,1,24,20,,0,3,0,0,1,0,,,,,
,3,0,3,0,9,8,,1,1,0,0,0,0,,,,,
,13,1,13,1,58,51,,1,6,3,0,0,1,,,,,
,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,
,8,0,8,0,33,32,,1,1,0,0,0,0,,,,,
,18,0,18,0,83,83,,1,0,0,0,0,0,,,,,
,15,0,15,0,77,77,,2,0,0,0,0,0,,,,,
,14,0,14,2,68,65,,0,1,0,0,0,0,,,,,
,20,0,20,0,71,69,,1,2,0,0,0,0,,,,,
,28,0,28,0,116,113,,8,3,0,1,0,0,,,,,
,19,0,19,0,90,90,,1,0,0,0,0,0,,,,,
,9,0,9,0,84,84,,43,0,0,0,0,0,,,,,
,10,0,10,0,45,45,,1,0,0,0,0,0,,,,,
,7,1,7,0,46,38,,2,8,0,1,4,1,,,,,
,13,0,13,0,50,50,,1,0,0,0,0,0,,,,,
,9,0,9,0,47,31,,4,16,16,0,0,0,,,,,
,13,0,13,0,58,57,,2,1,0,0,1,0,,,,,
,11,0,11,0,54,54,,0,0,0,0,0,0,,,,,
,16,0,16,0,54,54,,1,0,0,0,0,0,,,,,
,12,0,12,0,48,48,,1,0,0,0,0,0,,,,,
,27,1,27,0,112,108,,1,4,0,1,0,1,,,,,
,9,0,9,0,52,52,,0,0,0,0,0,0,,,,,
,18,0,18,0,87,87,,1,0,0,0,0,0,,,,,
,11,0,11,0,44,44,,1,0,0,0,0,0,,,,,
,8,0,8,0,44,43,,1,1,1,0,0,0,,,,,
,13,3,13,0,55,52,,52,3,0,0,0,3,,,,,
,18,0,18,4,68,61,,8,3,0,0,0,0,,,,,
,9,1,9,0,41,40,,1,1,0,0,0,1,,,,,
,11,0,11,0,63,63,,1,0,0,0,0,0,,,,,
,14,0,14,0,69,69,,1,0,0,0,0,0,,,,,
,21,0,21,0,100,100,,1,0,0,0,0,0,,,,,
,8,0,8,0,43,43,,1,0,0,0,0,0,,,,,
,19,1,19,0,78,74,,2,4,0,1,0,1,,,,,
,18,0,18,0,76,75,,1,1,0,0,0,0,,,,,
,16,2,16,0,73,71,,2,2,0,0,0,2,,,,,
,12,0,12,0,64,62,,1,2,0,0,0,0,,,,,
,16,0,16,2,73,71,,1,0,0,0,0,0,,,,,
,15,0,15,0,62,62,,1,0,0,0,0,0,,,,,
,14,0,14,0,69,68,,1,1,0,0,0,0,,,,,
,25,0,25,0,115,115,,0,0,0,0,0,0,,,,,
,6,0,6,0,46,46,,1,0,0,0,0,0,,,,,
,10,0,10,0,49,48,,1,1,0,0,0,0,,,,,
,11,0,11,0,56,50,,1,6,0,0,0,0,,,,,
,17,0,17,0,85,83,,1,2,0,0,0,0,,,,,
,11,0,11,0,57,57,,1,0,0,0,0,0,,,,,
,11,0,11,1,47,46,,0,0,0,0,0,0,,,,,
,5,0,5,0,22,20,,1,2,0,0,0,0,,,,,
,4,0,4,0,15,13,,1,2,1,0,0,0,,,,,
,9,0,9,0,35,33,,1,2,0,0,1,0,,,,,
,5,0,5,0,19,17,,1,2,1,0,0,0,,,,,
,5,0,5,0,19,16,,1,3,1,0,0,0,,,,,
,24,0,24,0,116,115,,6,1,0,0,0,0,,,,,
,12,0,12,0,50,50,,1,0,0,0,0,0,,,,,
,13,0,13,2,55,53,,8,0,0,0,0,0,,,,,
,9,0,9,0,47,46,,1,1,0,0,0,0,,,,,
,10,0,10,0,48,48,,25,0,0,0,0,0,,,,,
,13,0,13,2,55,53,,0,0,0,0,0,0,,,,,
,16,0,16,0,75,75,,1,0,0,0,0,0,,,,,
,21,0,21,0,88,88,,1,0,0,0,0,0,,,,,
,12,0,12,2,46,44,,1,0,0,0,0,0,,,,,
,19,0,19,0,90,89,,1,1,0,0,0,0,,,,,
,15,0,15,4,64,57,,1,3,0,1,0,0,,,,,
,16,0,16,0,72,72,,1,0,0,0,0,0,,,,,
,14,0,14,0,50,50,,1,0,0,0,0,0,,,,,
,16,0,16,0,69,69,,1,0,0,0,0,0,,,,,
,11,1,11,2,53,50,,4,1,0,0,0,1,,,,,
,8,0,8,0,54,54,,1,0,0,0,0,0,,,,,
,19,1,19,0,102,95,,3,7,0,0,5,1,,,,,
,11,0,11,1,54,53,,0,0,0,0,0,0,,,,,
,9,0,9,2,45,43,,1,0,0,0,0,0,,,,,
,15,0,15,0,65,65,,1,0,0,0,0,0,,,,,
,3,0,3,0,12,10,,1,2,0,0,0,0,,,,,
,9,0,9,0,51,49,,1,2,0,0,0,0,,,,,
,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,
,5,0,5,0,15,14,,2,1,0,0,0,0,,,,,
,6,0,6,1,20,16,,0,3,0,0,0,0,,,,,
,14,0,14,0,67,66,,0,1,0,0,0,0,,,,,
,20,0,20,2,107,97,,1,8,0,1,0,0,,,,,
,14,0,14,0,65,52,,1,13,0,0,13,0,,,,,
,10,0,10,0,58,58,,35,0,0,0,0,0,,,,,
,14,0,14,0,61,61,,0,0,0,0,0,0,,,,,
,15,0,15,0,61,61,,1,0,0,0,0,0,,,,,
,12,0,12,0,53,53,,1,0,0,0,0,0,,,,,
,20,1,20,0,80,75,,0,5,0,2,0,1,,,,,
,22,0,22,0,117,110,,1,7,0,3,0,0,,,,,
,13,0,13,0,70,70,,1,0,0,0,0,0,,,,,
,11,0,11,0,60,60,,1,0,0,0,0,0,,,,,
,17,0,17,0,62,62,,1,0,0,0,0,0,,,,,
,10,0,10,0,42,42,,1,0,0,0,0,0,,,,,
,12,0,12,0,65,65,,1,0,0,0,0,0,,,,,
,13,0,13,0,55,53,,1,2,0,0,0,0,,,,,
,8,0,8,0,72,72,,48,0,0,0,0,0,,,,,
,9,0,9,0,49,49,,1,0,0,0,0,0,,,,,
,12,0,12,0,60,60,,1,0,0,0,0,0,,,,,
,8,0,8,0,45,45,,1,0,0,0,0,0,,,,,
,10,0,10,0,54,54,,1,0,0,0,0,0,,,,,
,17,0,17,0,78,78,,1,0,0,0,0,0,,,,,
,8,0,8,0,44,44,,1,0,0,0,0,0,,,,,
,17,0,17,0,78,78,,1,0,0,0,0,0,,,,,
,19,0,19,0,77,75,,1,2,0,0,0,0,,,,,
,13,0,13,0,51,51,,1,0,0,0,0,0,,,,,
,13,1,13,0,69,68,,2,1,0,0,0,1,,,,,
,11,0,11,0,64,64,,1,0,0,0,0,0,,,,,
,9,0,9,0,44,40,,1,4,4,0,0,0,,,,,
,9,0,9,0,40,40,,1,0,0,0,0,0,,,,,
,10,0,10,0,51,51,,1,0,0,0,0,0,,,,,
,15,0,15,0,73,70,,12,3,0,1,0,0,,,,,
,8,0,8,0,51,33,,8,18,18,0,0,0,,,,,
,15,0,15,0,64,64,,1,0,0,0,0,0,,,,,
,13,0,13,0,61,53,,1,8,0,0,2,0,,,,,
,2,0,2,0,8,6,,1,2,0,0,1,0,,,,,
,5,0,5,0,20,19,,1,1,0,0,0,0,,,,,
,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,
,6,0,6,0,19,18,,1,1,0,0,0,0,,,,,
,8,0,8,0,47,47,,1,0,0,0,0,0,,,,,
,17,0,17,2,78,76,,1,0,0,0,0,0,,,,,
,9,0,9,0,48,48,,0,0,0,0,0,0,,,,,
,11,0,11,0,62,61,,1,1,0,0,0,0,,,,,
,12,0,12,0,68,65,,3,3,0,0,3,0,,,,,
,11,0,11,0,80,80,,1,0,0,0,0,0,,,,,
,9,0,9,0,50,50,,1,0,0,0,0,0,,,,,
,14,0,14,0,55,55,,1,0,0,0,0,0,,,,,
,8,0,8,0,49,45,,1,4,0,0,4,0,,,,,
,11,0,11,0,50,50,,1,0,0,0,0,0,,,,,
,10,0,10,3,42,38,,0,1,0,0,0,0,,,,,
,24,0,24,0,112,106,,1,6,0,0,0,0,,,,,
,12,0,12,0,47,47,,1,0,0,0,0,0,,,,,
,11,0,11,0,43,43,,1,0,0,0,0,0,,,,,
,17,0,17,0,88,84,,1,4,0,1,0,0,,,,,
,13,0,13,0,58,57,,1,1,0,0,0,0,,,,,
,10,0,10,0,54,54,,25,0,0,0,0,0,,,,,
,17,0,17,0,101,88,,1,13,0,0,12,0,,,,,
,10,0,10,0,42,42,,2,0,0,0,0,0,,,,,
,9,0,9,0,47,47,,0,0,0,0,0,0,,,,,
,15,0,15,1,76,71,,2,4,0,1,0,0,,,,,
,13,0,13,0,62,60,,7,2,0,0,1,0,,,,,
,11,0,11,0,45,45,,1,0,0,0,0,0,,,,,
,12,0,12,0,51,51,,1,0,0,0,0,0,,,,,
,15,0,15,0,82,81,,1,1,0,0,0,0,,,,,
,15,0,15,0,67,65,,3,2,0,0,0,0,,,,,
,12,0,12,0,63,63,,1,0,0,0,0,0,,,,,
,12,0,12,0,57,57,,1,0,0,0,0,0,,,,,
,12,0,12,0,49,42,,1,7,0,0,0,0,,,,,
,9,0,9,2,47,45,,1,0,0,0,0,0,,,,,
,9,0,9,0,46,46,,1,0,0,0,0,0,,,,,
,10,3,10,0,45,42,,1,3,0,0,0,3,,,,,
,11,0,11,0,46,46,,1,0,0,0,0,0,,,,,
,16,0,16,0,60,60,,13,0,0,0,0,0,,,,,
,17,0,17,1,78,74,,1,3,0,1,0,0,,,,,
,10,0,10,0,43,42,,1,1,0,0,1,0,,,,,
,12,0,12,4,46,42,,0,0,0,0,0,0,,,,,
,13,0,13,0,68,68,,1,0,0,0,0,0,,,,,
,18,4,18,2,95,89,,2,4,0,0,0,4,,,,,
,9,0,9,0,42,40,,0,2,0,0,0,0,,,,,
,16,0,16,0,80,79,,1,1,0,0,0,0,,,,,
,14,0,14,0,67,67,,1,0,0,0,0,0,,,,,
,13,0,13,0,69,69,,1,0,0,0,0,0,,,,,
,13,0,13,0,54,54,,1,0,0,0,0,0,,,,,
,9,0,9,1,42,39,,3,2,0,0,0,0,,,,,
,15,1,15,0,61,58,,4,3,0,0,1,1,,,,,
,11,0,11,0,42,40,,0,2,0,0,0,0,,,,,
,11,0,11,0,46,46,,1,0,0,0,0,0,,,,,
,9,0,9,0,41,40,,5,1,0,0,1,0,,,,,
,13,0,13,0,67,62,,2,5,0,0,5,0,,,,,
,11,0,11,0,45,45,,1,0,0,0,0,0,,,,,
,14,3,14,0,71,68,,2,3,0,0,0,3,,,,,
,15,0,15,0,81,77,,1,4,0,1,0,0,,,,,
,8,0,8,0,44,44,,2,0,0,0,0,0,,,,,
,8,0,8,1,44,37,,1,6,4,0,1,0,,,,,
,12,0,12,0,51,51,,1,0,0,0,0,0,,,,,
,9,0,9,3,44,36,,1,5,0,0,0,0,,,,,
,16,0,16,0,86,83,,1,3,0,1,0,0,,,,,
,16,0,16,0,68,68,,0,0,0,0,0,0,,,,,
,11,0,11,0,64,64,,1,0,0,0,0,0,,,,,
,9,0,9,0,47,39,,2,8,0,0,7,0,,,,,
,10,2,10,0,57,55,,2,2,0,0,0,2,,,,,
,13,0,13,0,71,71,,1,0,0,0,0,0,,,,,
,12,2,12,0,51,49,,4,2,0,0,0,2,,,,,
,10,0,10,0,56,56,,1,0,0,0,0,0,,,,,
,11,0,11,0,42,42,,1,0,0,0,0,0,,,,,
,6,0,6,0,52,52,,0,0,0,0,0,0,,,,,
,7,0,7,0,44,44,,1,0,0,0,0,0,,,,,
,9,0,9,0,34,30,,1,4,0,0,0,0,,,,,
,2,0,2,0,9,7,,1,2,0,0,1,0,,,,,
,13,0,13,0,56,49,,2,7,0,0,0,0,,,,,
,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,
,1,0,1,0,11,10,,3,1,0,0,0,0,,,,,
,11,0,11,5,52,47,,1,0,0,0,0,0,,,,,
,10,2,10,0,57,51,,0,6,0,2,0,2,,,,,
,12,0,12,0,58,55,,1,3,0,1,0,0,,,,,
,15,0,15,0,72,71,,1,1,0,0,0,0,,,,,
,14,0,14,1,53,52,,1,0,0,0,0,0,,,,,
,21,0,21,0,96,86,,0,10,0,0,0,0,,,,,
,10,0,10,0,67,63,,1,4,0,1,0,0,,,,,
,7,0,7,0,32,30,,2,2,0,0,0,0,,,,,
,18,1,18,0,82,78,,3,4,0,1,0,1,,,,,
,15,0,15,0,71,70,,1,1,0,0,0,0,,,,,
,5,0,5,0,25,20,,1,5,0,0,0,0,,,,,
,4,0,4,0,23,21,,0,2,0,0,0,0,,,,,
,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,
,16,0,16,0,67,66,,1,1,0,0,0,0,,,,,
,12,0,12,0,58,58,,1,0,0,0,0,0,,,,,
,12,0,12,0,67,66,,0,1,0,0,0,0,,,,,
,11,0,11,0,51,51,,1,0,0,0,0,0,,,,,
,8,0,8,2,43,41,,1,0,0,0,0,0,,,,,
,20,0,20,0,90,87,,0,3,0,1,0,0,,,,,
,21,0,21,2,85,83,,0,0,0,0,0,0,,,,,
,13,0,13,0,62,62,,1,0,0,0,0,0,,,,,
,13,0,13,0,50,50,,1,0,0,0,0,0,,,,,
,13,1,13,0,64,61,,2,3,1,0,1,1,,,,,
,11,0,11,0,47,43,,0,4,0,0,4,0,,,,,
,22,0,22,0,70,67,,0,3,0,0,2,0,,,,,
,21,0,21,0,80,71,,2,9,0,1,6,0,,,,,
,52,0,52,0,215,205,,1,10,0,1,7,0,,,,,
,11,0,11,0,44,37,,1,7,1,0,2,0,,,,,
,14,7,14,1,61,49,,4,11,0,1,1,7,,,,,
,12,0,12,0,62,61,,0,1,0,0,0,0,,,,,
,12,0,12,0,52,52,,1,0,0,0,0,0,,,,,
,9,0,9,0,44,41,,7,3,0,1,0,0,,,,,
,13,1,13,2,51,48,,0,1,0,0,0,1,,,,,
,15,0,15,0,65,61,,2,4,0,0,4,0,,,,,
,15,0,15,0,79,73,,0,6,1,1,2,0,,,,,
,9,0,9,0,42,34,,1,8,0,0,8,0,,,,,
,20,0,20,3,87,83,,1,1,0,0,0,0,,,,,
,13,0,13,0,53,51,,0,2,0,0,2,0,,,,,
,19,0,19,0,85,82,,0,3,0,0,3,0,,,,,
,23,1,23,1,93,83,,3,9,1,0,4,1,,,,,
,8,0,8,0,44,44,,0,0,0,0,0,0,,,,,
,26,2,26,2,113,104,,2,7,0,1,0,2,,,,,
,13,0,13,0,55,52,,0,3,1,0,0,0,,,,,
,14,0,14,0,68,62,,1,6,0,1,3,0,,,,,
,9,1,9,1,41,37,,0,3,0,0,2,1,,,,,
,11,0,11,0,51,49,,0,2,0,0,0,0,,,,,
,14,0,14,0,51,51,,0,0,0,0,0,0,,,,,
,15,0,15,0,72,69,,0,3,0,1,0,0,,,,,
,18,0,18,1,73,69,,0,3,0,1,0,0,,,,,
,16,0,16,2,70,68,,0,0,0,0,0,0,,,,,
,12,0,12,0,78,73,,0,5,2,1,0,0,,,,,
,13,0,13,3,53,50,,2,0,0,0,0,0,,,,,
,18,0,18,0,101,99,,6,2,0,0,2,0,,,,,
,13,0,13,0,73,65,,65,8,8,0,0,0,,,,,
,12,0,12,0,63,59,,0,4,0,1,1,0,,,,,
,24,0,24,0,106,100,,3,6,0,1,2,0,,,,,
,10,0,10,0,40,40,,1,0,0,0,0,0,,,,,
,25,0,25,0,102,102,,0,0,0,0,0,0,,,,,
,13,0,13,0,73,73,,0,0,0,0,0,0,,,,,
,21,0,21,0,99,99,,1,0,0,0,0,0,,,,,
,16,0,16,3,62,57,,0,2,0,0,2,0,,,,,
,24,0,24,0,98,89,,1,9,0,3,4,0,,,,,
,15,1,15,0,75,71,,1,4,0,1,0,1,,,,,
,18,0,18,0,83,79,,9,4,0,0,2,0,,,,,
,22,0,22,1,94,92,,4,1,0,0,1,0,,,,,
,10,0,10,0,53,47,,3,6,0,1,3,0,,,,,
,15,1,15,0,73,71,,5,2,1,0,0,1,,,,,
,17,2,17,0,82,76,,3,6,4,0,0,2,,,,,
,15,0,15,0,64,63,,0,1,1,0,0,0,,,,,
,10,0,10,0,58,58,,0,0,0,0,0,0,,,,,
,12,0,12,0,54,54,,1,0,0,0,0,0,,,,,
,12,0,12,0,47,46,,0,1,0,0,1,0,,,,,
,13,0,13,0,57,53,,6,4,1,1,0,0,,,,,
,16,1,16,3,68,61,,0,4,0,0,2,1,,,,,
,33,0,33,0,137,137,,0,0,0,0,0,0,,,,,
,11,0,11,0,44,42,,0,2,0,0,2,0,,,,,
,20,2,20,0,92,83,,1,9,0,1,4,2,,,,,
,12,0,12,0,72,63,,3,9,0,0,9,0,,,,,
,17,0,17,6,79,63,,0,10,8,0,0,0,,,,,
,23,0,23,0,84,81,,1,3,0,0,0,0,,,,,
,16,1,16,2,66,62,,0,2,0,0,0,1,,,,,
,19,0,19,1,94,93,,0,0,0,0,0,0,,,,,
,9,3,9,0,41,38,,0,3,0,0,0,3,,,,,
,28,0,28,2,127,125,,2,0,0,0,0,0,,,,,
,18,0,18,0,95,91,,3,4,0,0,4,0,,,,,
,13,1,13,0,61,60,,1,1,0,0,0,1,,,,,
,18,2,18,0,77,74,,0,3,0,0,0,2,,,,,
,27,4,27,0,112,100,,0,12,1,0,7,4,,,,,
,12,0,12,0,53,53,,0,0,0,0,0,0,,,,,
,8,4,8,1,46,41,,0,4,0,0,0,4,,,,,
,36,0,36,9,168,154,,0,5,0,0,0,0,,,,,
,14,0,14,1,58,52,,0,5,2,0,3,0,,,,,
,13,0,13,0,59,59,,0,0,0,0,0,0,,,,,
,12,0,12,0,58,58,,1,0,0,0,0,0,,,,,
,10,0,10,1,45,41,,0,3,0,1,0,0,,,,,
,9,0,9,0,47,43,,0,4,0,0,4,0,,,,,
,18,0,18,0,74,71,,1,3,0,0,0,0,,,,,
,14,0,14,0,59,59,,0,0,0,0,0,0,,,,,
,13,0,13,1,60,59,,0,0,0,0,0,0,,,,,
,17,7,17,1,81,73,,0,7,0,0,0,7,,,,,
,12,0,12,0,55,53,,0,2,0,0,2,0,,,,,
,13,5,13,2,64,54,,0,8,0,0,3,5,,,,,
,22,3,22,1,114,106,,2,7,0,0,4,3,,,,,
,17,0,17,0,72,72,,0,0,0,0,0,0,,,,,
,24,0,24,3,124,120,,2,1,0,0,0,0,,,,,
,17,0,17,0,68,60,,3,8,2,0,6,0,,,,,
,16,0,16,0,69,69,,0,0,0,0,0,0,,,,,
,14,2,14,0,59,53,,0,6,0,1,1,2,,,,,
,34,0,34,2,146,142,,0,2,2,0,0,0,,,,,
,17,0,17,0,79,79,,0,0,0,0,0,0,,,,,
,13,0,13,0,48,48,,0,0,0,0,0,0,,,,,
,13,4,13,0,75,71,,2,4,0,0,0,4,,,,,
,10,0,10,0,41,41,,1,0,0,0,0,0,,,,,
,26,0,26,1,110,109,,1,0,0,0,0,0,,,,,
,19,0,19,0,87,79,,1,8,0,2,0,0,,,,,
,14,0,14,1,75,74,,74,0,0,0,0,0,,,,,
,23,0,23,1,125,113,,4,11,3,0,8,0,,,,,
,10,1,10,0,43,39,,2,4,0,1,0,1,,,,,
,19,0,19,3,88,84,,0,1,0,0,0,0,,,,,
,9,0,9,0,45,39,,1,6,0,0,6,0,,,,,
,18,1,18,1,75,71,,1,3,2,0,0,1,,,,,
,7,0,7,0,74,57,,5,17,16,0,0,0,,,,,
,20,1,20,1,86,83,,2,2,1,0,0,1,,,,,
,11,0,11,1,49,44,,0,4,0,0,0,0,,,,,
,23,4,23,0,119,102,,0,17,1,0,12,4,,,,,
,22,1,22,0,89,86,,2,3,2,0,0,1,,,,,
,21,0,21,2,95,92,,0,1,0,0,0,0,,,,,
,10,0,10,0,49,49,,1,0,0,0,0,0,,,,,
,12,0,12,0,51,48,,1,3,0,0,3,0,,,,,
,13,0,13,0,59,59,,0,0,0,0,0,0,,,,,
,8,0,8,0,45,40,,0,5,0,0,5,0,,,,,
,51,0,51,1,223,215,,3,7,1,0,1,0,,,,,
,13,0,13,1,46,41,,0,4,1,0,0,0,,,,,
,17,0,17,0,75,66,,19,9,0,0,1,0,,,,,
,18,0,18,6,75,65,,3,4,0,0,2,0,,,,,
,12,0,12,0,47,40,,0,7,0,0,7,0,,,,,
,21,0,21,0,75,66,,0,9,0,1,6,0,,,,,
,9,0,9,0,52,52,,3,0,0,0,0,0,,,,,
,18,0,18,2,70,67,,5,1,0,0,0,0,,,,,
,7,0,7,0,46,46,,4,0,0,0,0,0,,,,,
,21,0,21,0,101,92,,0,9,0,1,3,0,,,,,
,9,6,9,0,45,37,,0,8,0,0,2,6,,,,,
,51,1,51,0,220,209,,2,11,0,1,6,1,,,,,
,14,0,14,0,72,72,,1,0,0,0,0,0,,,,,
,10,0,10,0,41,34,,1,7,0,0,0,0,,,,,
,21,0,21,0,108,92,,0,16,0,0,16,0,,,,,
,10,0,10,0,45,42,,1,3,0,1,0,0,,,,,
,10,0,10,0,44,43,,0,1,0,0,0,0,,,,,
,9,0,9,0,47,47,,0,0,0,0,0,0,,,,,
,27,0,27,0,117,108,,1,9,0,0,1,0,,,,,
,30,1,30,0,130,113,,2,17,2,0,7,1,,,,,
,19,0,19,0,76,72,,1,4,0,0,1,0,,,,,
,13,0,13,0,73,73,,1,0,0,0,0,0,,,,,
,21,0,21,0,94,93,,3,1,0,0,0,0,,,,,
,13,0,13,0,54,54,,0,0,0,0,0,0,,,,,
,24,0,24,0,105,101,,3,4,0,1,0,0,,,,,
,14,0,14,0,51,50,,0,1,0,0,0,0,,,,,
,13,0,13,0,67,64,,1,3,1,0,2,0,,,,,
,18,0,18,0,107,100,,0,7,0,1,0,0,,,,,
,40,1,40,0,172,170,,6,2,0,0,0,1,,,,,
,17,0,17,1,71,70,,0,0,0,0,0,0,,,,,
,25,0,25,0,112,106,,0,6,0,0,0,0,,,,,
,18,0,18,0,83,80,,2,3,0,0,2,0,,,,,
,16,1,16,0,74,72,,1,2,0,0,1,1,,,,,
,31,1,31,0,150,140,,1,10,2,1,0,1,,,,,
,48,1,48,2,203,193,,2,8,6,0,1,1,,,,,
,14,0,14,0,55,55,,1,0,0,0,0,0,,,,,
,16,0,16,0,89,89,,1,0,0,0,0,0,,,,,
,13,0,13,0,61,56,,49,5,5,0,0,0,,,,,
,37,1,37,0,162,148,,2,14,2,0,8,1,,,,,
,8,0,8,0,43,43,,1,0,0,0,0,0,,,,,
,33,0,33,0,140,132,,93,8,0,0,1,0,,,,,
,9,0,9,0,44,44,,0,0,0,0,0,0,,,,,
,17,0,17,0,84,81,,4,3,0,1,0,0,,,,,
,10,0,10,0,44,44,,2,0,0,0,0,0,,,,,
,11,0,11,0,56,56,,0,0,0,0,0,0,,,,,
,24,1,24,0,101,100,,1,1,0,0,0,1,,,,,
,9,0,9,0,43,43,,2,0,0,0,0,0,,,,,
,11,0,11,1,48,47,,0,0,0,0,0,0,,,,,
,13,0,13,0,48,45,,2,3,0,0,3,0,,,,,
,11,0,11,1,55,54,,1,0,0,0,0,0,,,,,
,11,0,11,0,56,48,,0,8,0,0,0,0,,,,,
,30,4,30,0,135,126,,4,9,0,0,4,4,,,,,
,10,0,10,0,51,41,,3,10,0,0,9,0,,,,,
,17,0,17,0,72,72,,1,0,0,0,0,0,,,,,
,9,0,9,0,68,68,,3,0,0,0,0,0,,,,,
,14,0,14,0,52,48,,3,4,0,0,1,0,,,,,
,13,1,13,0,60,59,,0,1,0,0,0,1,,,,,
,15,0,15,0,68,68,,0,0,0,0,0,0,,,,,
,19,0,19,3,85,81,,0,1,0,0,0,0,,,,,
,20,0,20,0,109,104,,1,5,0,1,2,0,,,,,
,23,5,23,2,94,86,,1,6,0,0,0,5,,,,,
,23,0,23,0,87,81,,9,6,2,0,1,0,,,,,
,18,0,18,3,79,74,,0,2,0,0,2,0,,,,,
